Text,CB_Label,clean_text
"""Captain, You need to quit standing on your head, You are have a cranial recital inversion problem, You have inserted your cranium so far you your recital cavity you are seeing everything upside down.\\n""",1,captain need quit stand head cranial recital inversion problem insert cranium far recital cavity see upside downn
"""Yes my filthy little lefty troll....both you and barry have just proven my point!""",1,yes filthy little lefty trollboth barry prove point !
"""None of that has to do with class\nListen to Serena--classless--horrible human being\nNadal does give his opponent credit--unlike Serena.""",1,classnlisten serenaclasslesshorrible human beingnnadal opponent creditunlike serena
"""Please don't you are an idiot""",1,idiot
"""FUCK ALL HEAT HATERS.YALL CAN SUCK MY DICK , I GOT NOTHING AGAINST OKC BUT FUCK EM TOOO !! WE WINNING THIS YEAR WADE COUNTY KING JAMES BITCHES , 305""",1,fuck heat hatersyall suck dick get okc fuck em ! ! win year wade county king james bitch
"""oh, you got your information from the Fox news network or from some idiotic right-wing tea bagger blogger! They always distort the truth. get a life and stop blaming the president b/c you are a loser in life...""",1,oh get information fox news network idiotic rightwing tea bagger blogger ! distort truth life stop blame president bc loser life
"""Die you bloated sack of cow shit""",1,die bloated sack cow shit
"""You are a born m o r o n.""",1,bear m o r o n
"""Then don't watch it loser.""",1,watch loser
"""That's because you're all morons.""",1,moron
"""grrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr i hate that motherfuck her dad need\xa0 to be burned at stake""",1,grr hate motherfuck dad needxa burn stake
"""Gee whiz ryan is your dik that small? Maybe you should invest in some of that dik extender instead of a new computer. You are nothing but a keyboard warrior.""",1,gee whiz ryan dik small ? maybe invest dik extender instead new computer keyboard warrior
"""hey dick lick you don't know me i go to all the ufc fights i know what goes down most of the fighters hate fighting for the ufc because their under paid so you think i don't nothing you mexican princes screw you and the dick you ride on\\xc2\\xa0""",1,hey dick lick know ufc fight know go fighter hate fight ufc pay think mexican prince screw dick ride onxcxa
"""Yeah, and you're a fuckingterrorist supporting skumbag. Fuckingloser!""",1,yeah fuckingterrorist support skumbag fuckingloser !
"""And you are the one who daily licks it out.""",1,daily lick
"""Go suck gay boy Brocks filthy-cock.""",1,suck gay boy brock filthycock
"""thats is complete bullshit because black people arent the only people that can have soul you sound ignorant as \xa0shit whites struggle to im black i have many of white friends thjat had it rough growing up so if you really belive that white cant relate c'mon now""",1,s complete bullshit black people not people soul sound ignorant xashit white struggle m black white friend thjat rough grow belive white not relate c amon
"""You're an uniformed idiot, lazy/maxketter.\xa0 Many CSRS people (me included) have paid in the full 40 ""quarters"", yet only will receive a very small percentage of full SS.\xa0 I paid in my 40, and then continued to pay every single month for the next\xa028 years through military reserves payrolls, yet I will receive zero credit for any of that 28 years because it didn't quite reach the threshold of ""substantial"" contributions.\xa0 So that was money down the drain.\xa0 More accurately, some of it is going to you, while you spend your life whining about dedicated federal employees who get much less from the government trough than you do.""",1,uniformed idiot lazymaxketterxa csrs people include pay quarter receive small percentage ssxa pay continue pay single month nextxa year military reserve payroll receive zero credit year reach threshold substantial contributionsxa money drainxa accurately go spend life whine dedicated federal employee government trough
"""Im talking present you moron lol.""",1,m talk present moron lol
"""Apparently so are you, idiot.""",1,apparently idiot
"""<STRONG><A>YOU ARE A MEAN SPIRITED AZZHOLE.  POSTERS HAVE ASKED YOU TO STOP THIS!!!!  NO WONDER EVERYONE ON THIS BLOG HATES YOU!""",1,strongayou mean spirited azzhole poster ask stop ! ! wonder blog hate !
"""If I could find you..the correct term for your filty-h0m0 life would become....extinct.""",1,find youthe correct term filtyhm life becomeextinct
"""you are retarded""",1,retard
"""@FUCK:disqus\xa0YOU CNN FAGGOTS.""",1,USER disqusxayou cnn faggot
"""Or a flaming queen like Gheyrooster!""",1,flame queen like gheyrooster !
"""fuck off, fucking pathetic bitch, too much to say for yourself.google it.""",1,fuck fuck pathetic bitch yourselfgoogle
"""Decapitate? \xa0The helmet hit him in the ass...where ""your"" head is!""",1,decapitate ? xathe helmet hit asswhere head !
"""You`re a sad excuse for a human being.""",1,sad excuse human
"""Your pussy. Stop hitting woman and fight me bitch ass nigga""",1,pussy stop hit woman fight bitch ass nigga
"""Don't forget to add that she inspired a troll such as yourself to chime in.... now go back under your bridge and behave yourself.""",1,forget add inspire troll chime bridge behave
"""No one on the left wast's an all encompassing government, you idiot.""",1,left wast encompass government idiot
"""Bitch you digraced the whole nation.. Now wait for the whole Pakistan to bombard you with their precious comments! Fuckin FRAUD!""",1,bitch digrace nation wait pakistan bombard precious comment ! fuckin fraud !
"""They can buy and they can apply for residency just like any other person. So shut up you ignorant fool.""",1,buy apply residency like person shut ignorant fool
"""Yea because I waste my time\xa0documenting\xa0your lunacy. Sorry dikhead we all know you and what you post. Unlike you we don't suffer from ADD""",1,yea waste timexadocumentingxayour lunacy sorry dikhead know post unlike suffer add
"""You are literally like a robot creation from my nightmares. Do they have you on drips feeding all this utter horror into you.\n\nLet's hope we never meet, I won't know whether to pray for you or just knock your lights out.""",1,literally like robot creation nightmare drip feed utter horror younnlet hope meet know pray knock light
"""he weak ass fuck""",1,weak ass fuck
"""your a fucking toolbag. Why do you think there is a menu? So you can order what they fucking make, not so you can modify shit like some sort of royal prince creating your own masterpiece. Your not paying for the meal really, your paying for Darden INC. to pay me, to talk to your fuckin ugly ass. Your ""meal"" your eating is worth about 1/8 of what your paying for it. The rest is for the cooks and I having to deal with you. I just dont get why people think they have some sort of entitlement. Your a baboon, your eating at a fast food joint you chunky jerk! And I pissed on your salad! How you like them breadsticks""",1,fucking toolbag think menu ? order fucking modify shit like sort royal prince create masterpiece pay meal pay darden inc pay talk fuckin ugly ass meal eating worth pay rest cook have deal not people think sort entitlement baboon eating fast food joint chunky jerk ! piss salad ! like breadstick
"""O.o some of you fucks who post in this board are retarded. The Waste are fucking awesome! And that show was sick! Fucking internet troll pricks.""",1,oo fuck post board retard waste fuck awesome ! sick ! fucking internet troll prick
"""LOL!!!! Read the ENTIRE paper REIDtard. Typical poorly educated LIBIDIOT.""",1,lol ! ! read entire paper reidtard typical poorly educate libidiot
"""and you are a MORON.""",1,moron
"""Victor Moore you are one dumb ass writher or you are smoking some bad crack. WTF suck hawks nock off the NINERS. WTF. dude buy some good coke. Stay off that bad shit...DUDE are you hanging with Bobby Brown. Dang....""",1,victor moore dumb ass writher smoke bad crack wtf suck hawk nock niner wtf dude buy good coke stay bad shitdude hang bobby brown dang
"""lmao oh yeah? please tell me how the fuck i'd be ""rigging the polls faggot"". maybe if your ass wasn't so dumb youd think of ways to get people to vote your shitty music 5/5. heres two that have apparently been working: make an event on facebook with directions to vote, message the online people on facebook and personally tell them to vote. come on buddy put your brain to work maybe you can be charlie sheening too..smh""",1,lmao oh yeah ? tell fuck rig poll faggot maybe ass dumb d think way people vote shitty music here apparently work event facebook direction vote message online people facebook personally tell vote come buddy brain work maybe charlie sheene toosmh
"""LOL you failed as well....People need to learn to stop correcting others for a minimal grammatical error considered irrelevant, because, as can be seen by the lack of ""be"" in ""\nso it would easier"", we all make mistakes, we are humans, and most regular individuals don't give importance to typing correctly on the internet, unless you are a super grammar nazi.""",1,lol fail wellpeople need learn stop correct minimal grammatical error consider irrelevant see lack nso easier mistake human regular individual importance type correctly internet super grammar nazi
"""you truely are a dumb*** hilly i never said it was great i said #8 all time your just stupid aint you.""",1,truely dumb hilly say great say time stupid be not
"""schoolswot\n\nNo its just smug idiot left wing hypocrites that I despise. It is just unfortunate that there are so many of you about.""",1,schoolswotnno smug idiot leave wing hypocrite despise unfortunate
"""oh god!!!  grow up you sad little loser!!!!""",1,oh god ! ! grow sad little loser ! !
"""so its sad you idiot.  Ray is one of the best pure shooters... so dumb""",1,sad idiot ray good pure shooter dumb
"""No, ike i said earlier, Sir you are an A S S""",1,ike say early sir s s
"""it's fucking fake drama queen!""",1,fuck fake drama queen !
"""who da fuk are you calling adumbas pussy.... you'r probully a negro with big ass lips and a big ass nose.""",1,da fuk call adumbas pussy probully negro big ass lip big ass nose
"""STFU you ignorant communist puke..""",1,stfu ignorant communist puke
"""Nnamdi chuwkwu you are \xa0nothing but dick sucker i wish i'm BOKO.. i will bomb your generation.. .you need to relocate to ZOO""",1,nnamdi chuwkwu xanothe dick sucker wish boko bomb generation need relocate zoo
"""yes, but now you are just a moron!""",1,yes moron !
"""That girl kinda look cock eye'd but its ok I'd fuck her till that shit turnt straight""",1,girl kinda look cock eye ok fuck till shit turnt straight
